vp,gp,pp,sl,tp,n_trades,expectancy_usdt,expectancy_pct,ci_low,ci_high,win_rate,avg_win,avg_loss,profit_factor,peak_concurrent,total_net,max_dd_pct,cagr_pct,calmar,sharpe,sortino,n_tp,n_sl,n_time,eligible
20,10,5,13,90,217,23.908144961851836,2.390814496185184,12.95733916803701,34.212562230871285,76.036866359447,58.61354125025978,-86.21474710713488,2.1572327398919553,7,5188.067456721848,4.318641540849236,282.080788243372,65.31701822788989,6.4297832022508175,17.150543603637676,107,26,84,True
20,10,5,13,95,216,23.985227545753954,2.3985227545753953,13.232067559036693,34.75850214516818,75.46296296296296,59.303475194182646,-84.63504352394182,2.1549721246125837,7,5180.809149882854,4.302856994607975,281.5310090508133,65.42885561932626,6.240017757906367,16.942624507252958,96,26,94,True
20,10,5,14,45,218,12.429991894417409,1.242999189441741,3.879802956315501,20.356430293987174,85.3211009174312,34.491743290331286,-115.803938094332,1.7312300529170277,6,2709.738232982995,5.528283713965241,146.1705710266246,26.440497374868205,5.259549917310927,8.312373220468835,185,21,12,True
20,10,5,14,75,218,22.16966507495563,2.216966507495563,12.280372974850657,32.857170954386234,77.98165137614679,54.66946285232009,-92.93378538654348,2.083429760913079,7,4832.986986340327,3.0583317829891756,255.72713730569671,83.61654504854022,6.82338991449192,15.059190749223488,137,24,57,True
20,10,5,14,90,217,23.537866023058957,2.3537866023058953,12.628540698073383,34.17398700600225,76.036866359447,58.61354125025978,-87.75994960171283,2.119250021964309,7,5107.716927003794,3.457977046231468,276.0204996895044,79.82137995690682,6.33899213100142,15.334197172079673,107,24,86,True
20,10,5,14,95,216,23.613234352614818,2.3613234352614816,12.24005419839906,34.156761026644155,75.46296296296296,59.303475194182646,-86.15109125447113,2.117049905041125,7,5100.458620164801,3.4393440243270366,275.47585158800126,80.09546286719677,6.1306673046707845,14.807098264356236,96,24,96,True
20,15,2,10,45,267,6.120786664974731,0.6120786664974731,-0.6789205273044583,12.61797986271393,80.14981273408239,30.466435430419526,-92.18051212380237,1.3345056964443658,6,1634.2500395482532,8.813935150347941,79.01013958399608,8.964229738050326,2.9326937700170848,5.05696104377562,213,43,11,True
20,15,2,10,75,267,12.78142987573401,1.278142987573401,4.383715619304628,20.477119036986355,72.28464419475655,47.79052895034338,-78.52608527831474,1.5872797632073787,6,3412.641776820981,7.365559456155839,196.96956035648884,26.74196868940751,4.589825959683532,8.1005315331368,158,48,61,True
20,15,2,10,90,266,13.982942051306074,1.3982942051306073,5.291347991401606,22.986670404343464,70.67669172932331,51.23983285626429,-75.81571783756758,1.6289647994479817,6,3719.4625856474154,7.479605148127398,220.9116876713095,29.535207179568456,4.690652986340203,9.393747094155119,129,48,89,True
20,15,2,10,95,265,14.80944626573639,1.480944626573639,6.462040024582019,22.93860565412994,70.56603773584905,52.043441923547405,-74.45667152927207,1.6757506524392538,6,3924.5032604201433,7.5052463518563135,237.5213972755756,31.647381863331926,4.767913556971374,10.20894561006808,119,47,99,True
20,15,2,11,45,267,7.757524013149332,0.7757524013149333,0.49214220159405697,14.560567813332792,82.02247191011236,31.149318347286133,-98.96753763634979,1.4360139531984695,6,2071.2589115108717,7.95462615565947,104.79231018392574,13.173756771632725,3.8032554453902567,6.930510908506094,217,37,13,True
20,15,2,11,75,267,15.07323132293162,1.507323132293162,5.533356756036932,23.584258593959888,74.15730337078652,49.26121351394198,-83.03141322518505,1.702467287684532,6,4024.5527632227427,6.034384486499811,245.8049962131858,40.73406273052427,5.470743409946779,10.629669519781174,162,42,63,True
20,15,2,11,90,266,16.690440180517598,1.6690440180517598,7.340006165156951,25.732283043228847,72.55639097744361,53.220312338292395,-79.88853689414725,1.7612759320450069,6,4439.657088017681,4.91300157174157,281.43946245792336,57.28462699395355,5.319082571120849,13.083788419836488,133,42,91,True
20,15,2,11,95,265,17.345384588847594,1.7345384588847594,8.306699431441656,26.56355748572337,72.45283018867924,53.71031508994954,-78.29936412637946,1.8041715643560865,6,4596.526916044612,4.934996563410728,295.4419147904878,59.86669108970945,5.395729789193011,15.420065874422912,121,41,103,True
20,15,2,12,45,267,9.384296057782349,0.9384296057782349,2.078386318728445,15.9958193823915,83.52059925093633,31.48945794039798,-102.64868348365594,1.5547622510262125,6,2505.607047427887,6.6693758450965035,132.4552154946988,19.86021159567477,4.4528683572697165,7.517790044398466,221,32,14,True
20,15,2,12,75,267,17.519371868039293,1.7519371868039293,8.452133984544005,25.734142370316867,76.02996254681648,49.76288702651619,-84.75302777525461,1.862371899040475,7,4677.672288766491,4.4573916400459455,244.54563112561857,54.86294471604875,6.07091483126846,11.535991490681866,165,36,66,True
20,15,2,12,90,266,19.23432698687776,1.9234326986877759,9.355143537176659,28.651831260764943,74.43609022556392,53.75363857000384,-81.27778615222464,1.925716176714657,7,5116.330978509484,3.95262444316673,276.6674807342926,69.99589379471492,6.0000907059142365,13.239179851819335,135,36,95,True
20,15,2,12,95,265,19.440902831357203,1.94409028313572,11.211834184967556,28.740142330738948,73.9622641509434,54.496016152341,-80.13594080506054,1.9317209757683977,7,5151.839250309658,4.101207641659498,279.3413105693877,68.11196481052983,5.90278745729372,15.10527791534149,123,36,106,True
20,15,2,13,45,267,9.610597015978891,0.9610597015978892,2.5635936898080587,16.32165701028712,83.89513108614233,31.482008194503724,-104.32419610005745,1.572015933334477,6,2566.029403266364,6.463138077216191,136.46693335349096,21.114655407806193,4.364928700717603,7.423724975064823,222,28,17,True
20,15,2,13,75,267,17.712232160382655,1.7712232160382657,8.559828218169125,26.519009551538034,76.40449438202246,49.81752021303957,-86.24774820060162,1.8703546276983434,7,4729.165986822169,4.594450614230894,248.22960214398142,54.02813589400934,6.02163547272321,12.408034828695632,166,32,69,True
20,15,2,13,90,266,19.42297489910994,1.942297489910994,10.515592728982389,29.05885343733573,74.81203007518798,53.78299065596044,-82.63140025929674,1.9332058885480183,7,5166.511323163244,4.406210646439498,280.44938004105126,63.648654715968334,5.958702750884822,13.46686258961817,135,32,99,True
20,15,2,13,95,265,19.630262622503466,1.9630262622503465,10.369221104526241,28.89183896058414,74.33962264150942,54.52189781489444,-81.45285697898213,1.9391971135029271,7,5202.019594963418,4.36046513868305,283.1388943974758,64.9331861148624,5.857623818827203,14.920629446733557,123,32,110,True
